Date,Type,Total_Sales,Forecast,Forecast_Lower,Forecast_Upper,Transaction_Count,Total_Quantity
2017-11-01,Actual,2921.43,2921.43,2921.43,2921.43,2.0,25.0
2017-11-02,Actual,6294.386,6294.386,6294.386,6294.386,12.0,105.0
2017-11-02,Forecast,2941.243159617793,2941.243159617793,-1087.6069897398927,7312.737223237685,,
2017-11-03,Actual,4536.937,4536.937,4536.937,4536.937,16.0,86.0
2017-11-03,Forecast,3261.524361895991,3261.524361895991,-690.3802449735485,7159.381327812691,,
2017-11-04,Actual,10668.096,10668.096,10668.096,10668.096,8.0,58.0
2017-11-04,Forecast,2981.988340593489,2981.988340593489,-837.7332839584712,7311.665316337539,,
2017-11-05,Actual,2355.064,2355.064,2355.064,2355.064,8.0,62.0
2017-11-05,Forecast,3300.3664328844534,3300.3664328844534,-1052.234179416394,7410.412257681072,,
2017-11-06,Actual,4288.75,4288.75,4288.75,4288.75,13.0,91.0
2017-11-06,Forecast,3575.066839555783,3575.066839555783,-451.84810532167876,7858.201083334909,,
2017-11-07,Actual,2413.378,2413.378,2413.378,2413.378,7.0,50.0
2017-11-07,Forecast,3328.1864397261893,3328.1864397261893,-808.6353898474325,7384.059302259797,,
2017-11-08,Actual,384.1,384.1,384.1,384.1,2.0,15.0
2017-11-08,Forecast,2405.726894289841,2405.726894289841,-1714.329740776045,6431.352267173302,,
2017-11-09,Actual,4751.492,4751.492,4751.492,4751.492,7.0,48.0
2017-11-09,Forecast,3450.4744406812115,3450.4744406812115,-759.6854423352008,7878.241201683991,,
2017-11-10,Actual,4007.548,4007.548,4007.548,4007.548,9.0,64.0
2017-11-10,Forecast,3709.9005895062273,3709.9005895062273,-372.2465626971272,8211.885460342579,,
2017-11-11,Actual,1815.218,1815.218,1815.218,1815.218,12.0,54.0
2017-11-11,Forecast,3365.6027591996876,3365.6027591996876,-838.1384830572277,7299.617599429126,,
2017-11-12,Actual,2911.386,2911.386,2911.386,2911.386,14.0,94.0
2017-11-12,Forecast,3616.5140464031247,3616.5140464031247,-555.9332421711039,7394.4633073744835,,
2017-11-13,Actual,6633.4202000000005,6633.4202000000005,6633.4202000000005,6633.4202000000005,14.0,103.0
2017-11-13,Forecast,3822.297416393142,3822.297416393142,-401.7567696491771,8038.551536484373,,
2017-11-14,Actual,834.6579999999999,834.6579999999999,834.6579999999999,834.6579999999999,8.0,45.0
2017-11-14,Forecast,3506.333661175975,3506.333661175975,-803.8465548807153,7687.82849221716,,
2017-11-15,Actual,559.2,559.2,559.2,559.2,1.0,8.0
2017-11-15,Forecast,2515.9123337517544,2515.9123337517544,-1705.490078719125,6705.463570735749,,
2017-11-16,Forecast,3495.085564588109,3495.085564588109,-618.5250138584453,7667.360145296583,,
2017-11-16,Actual,4755.234,4755.234,4755.234,4755.234,12.0,68.0
2017-11-17,Forecast,3692.542515203015,3692.542515203015,-394.7053705103882,7930.348915911197,,
2017-11-17,Actual,13694.8828,13694.8828,13694.8828,13694.8828,12.0,64.0
2017-11-18,Forecast,3291.024078817982,3291.024078817982,-979.5758921131365,7619.968198349205,,
2017-11-18,Actual,1469.756,1469.756,1469.756,1469.756,8.0,83.0
2017-11-19,Forecast,3490.5076159728887,3490.5076159728887,-439.75168917719617,7695.506821834705,,
2017-11-19,Actual,7397.272,7397.272,7397.272,7397.272,15.0,114.0
2017-11-20,Forecast,3651.5776019248997,3651.5776019248997,-568.9336718412246,7637.230023282961,,
2017-11-20,Actual,2988.274,2988.274,2988.274,2988.274,9.0,68.0
2017-11-21,Actual,2236.184,2236.184,2236.184,2236.184,7.0,41.0
2017-11-21,Forecast,3298.3921137873967,3298.3921137873967,-652.8911938836088,7306.850323005178,,
2017-11-22,Forecast,2278.854918985971,2278.854918985971,-1714.5123451767556,6452.067617065508,,
2017-11-22,Actual,35.712,35.712,35.712,35.712,1.0,8.0
2017-11-23,Actual,1153.109,1153.109,1153.109,1153.109,9.0,59.0
2017-11-23,Forecast,3237.4535821098843,3237.4535821098843,-763.5711888737769,7153.652041130564,,
2017-11-24,Forecast,3423.1217997063327,3423.1217997063327,-735.0475959703598,7404.805438025538,,
2017-11-24,Actual,4959.641,4959.641,4959.641,4959.641,15.0,110.0
2017-11-25,Actual,3666.157,3666.157,3666.157,3666.157,8.0,55.0
2017-11-25,Forecast,3018.6459577884616,3018.6459577884616,-890.0785603534537,7192.119257308778,,
2017-11-26,Forecast,3223.846002777541,3223.846002777541,-1272.1754938043318,7033.699744298662,,
2017-11-26,Actual,5048.1720000000005,5048.1720000000005,5048.1720000000005,5048.1720000000005,8.0,69.0
2017-11-27,Forecast,3398.9467131705715,3398.9467131705715,-514.025459243491,7836.368892000997,,
2017-11-27,Actual,1618.254,1618.254,1618.254,1618.254,7.0,61.0
2017-11-28,Forecast,3067.5494094667356,3067.5494094667356,-772.5045790128559,7119.231377901509,,
2017-11-28,Actual,6912.944,6912.944,6912.944,6912.944,5.0,65.0
2017-11-29,Forecast,2076.8138666141062,2076.8138666141062,-1984.4990387158011,6064.113344769538,,
2017-11-29,Actual,491.888,491.888,491.888,491.888,1.0,7.0
2017-11-30,Actual,6645.282,6645.282,6645.282,6645.282,11.0,60.0
2017-11-30,Forecast,3070.310738094113,3070.310738094113,-716.1121577924828,7186.405438518015,,
2017-12-01,Actual,5331.178,5331.178,5331.178,5331.178,14.0,149.0
2017-12-01,Forecast,3295.902482013628,3295.902482013628,-625.8250463560263,7281.907033043914,,
2017-12-02,Actual,9951.182,9951.182,9951.182,9951.182,16.0,152.0
2017-12-02,Forecast,2935.172455274434,2935.172455274434,-993.496834536396,7149.255178905971,,
2017-12-03,Forecast,3186.6318334975595,3186.6318334975595,-761.9141751042152,7396.8837209252315,,
2017-12-03,Actual,1403.842,1403.842,1403.842,1403.842,8.0,70.0
2017-12-04,Actual,2639.638,2639.638,2639.638,2639.638,10.0,64.0
2017-12-04,Forecast,3409.119914038094,3409.119914038094,-809.6812565007341,7307.565688942242,,
2017-12-05,Forecast,3124.8072234042775,3124.8072234042775,-1056.8370192898658,7130.975267289911,,
2017-12-05,Actual,1453.136,1453.136,1453.136,1453.136,8.0,75.0
2017-12-06,Forecast,2179.41050367684,2179.41050367684,-2106.39235296204,6344.517944294397,,
2017-12-06,Actual,10.68,10.68,10.68,10.68,1.0,1.0
2017-12-07,Actual,2916.514,2916.514,2916.514,2916.514,7.0,36.0
2017-12-07,Forecast,3215.07913913771,3215.07913913771,-697.091211718822,7365.24479371025,,
2017-12-08,Actual,7643.041,7643.041,7643.041,7643.041,9.0,114.0
2017-12-08,Forecast,3478.310224507244,3478.310224507244,-620.0654529309094,7788.388852709326,,
2017-12-09,Actual,5470.39,5470.39,5470.39,5470.39,15.0,120.0
2017-12-09,Forecast,3149.4111293212586,3149.4111293212586,-708.3824165776809,7305.995759928645,,
2017-12-10,Actual,3873.559,3873.559,3873.559,3873.559,12.0,70.0
2017-12-10,Forecast,3425.738401784763,3425.738401784763,-563.4355473812514,7467.603768066415,,
2017-12-11,Forecast,3665.1277725588175,3665.1277725588175,-517.9730002722761,7717.067418626956,,
2017-12-11,Actual,2823.965,2823.965,2823.965,2823.965,11.0,63.0
2017-12-12,Forecast,3388.9239206058364,3388.9239206058364,-1152.9061931274011,7368.871449177687,,
2017-12-13,Forecast,2442.2183741294975,2442.2183741294975,-1623.0114095740057,6802.599186167082,,
2017-12-13,Actual,580.936,580.936,580.936,580.936,3.0,25.0
2017-12-14,Forecast,3466.7544827152406,3466.7544827152406,-632.9411093278325,7409.94712119685,,
2017-12-14,Actual,3897.714,3897.714,3897.714,3897.714,6.0,74.0
2017-12-15,Forecast,3708.856130665675,3708.856130665675,-532.7739491285122,7772.736860262685,,
2017-12-15,Actual,306.88800000000003,306.88800000000003,306.88800000000003,306.88800000000003,3.0,20.0
2017-12-16,Forecast,3348.898623888016,3348.898623888016,-435.656771523009,7552.380278937182,,
2017-12-16,Actual,858.702,858.702,858.702,858.702,5.0,47.0
2017-12-17,Actual,2027.758,2027.758,2027.758,2027.758,9.0,38.0
2017-12-17,Forecast,3584.550293343327,3584.550293343327,-546.1845137445957,7826.056799673495,,
2017-12-18,Forecast,3774.199407360069,3774.199407360069,-508.4710172632204,7876.580770639455,,
2017-12-18,Actual,3645.911,3645.911,3645.911,3645.911,9.0,86.0
2017-12-19,Actual,1895.926,1895.926,1895.926,1895.926,3.0,18.0
2017-12-19,Forecast,3439.9750256502375,3439.9750256502375,-733.7722519332182,7543.130532807277,,
2017-12-20,Forecast,2427.970281209567,2427.970281209567,-1580.8409905354536,6485.021616933682,,
2017-12-20,Actual,377.736,377.736,377.736,377.736,2.0,13.0
2017-12-21,Forecast,3381.127281758211,3381.127281758211,-805.9438212420787,7502.768284604568,,
2017-12-21,Actual,2140.94,2140.94,2140.94,2140.94,8.0,38.0
2017-12-22,Forecast,3547.1406949248612,3547.1406949248612,-714.4813664091032,7742.693899624841,,
2017-12-22,Actual,7442.021,7442.021,7442.021,7442.021,12.0,100.0
2017-12-23,Actual,1926.776,1926.776,1926.776,1926.776,7.0,63.0
2017-12-23,Forecast,3107.8989750940345,3107.8989750940345,-990.4416526163653,7239.407982609594,,
2017-12-24,Forecast,3262.692421085808,3262.692421085808,-747.8405253569479,7414.460438204725,,
2017-12-24,Actual,6233.054,6233.054,6233.054,6233.054,11.0,54.0
2017-12-25,Actual,2698.927,2698.927,2698.927,2698.927,10.0,87.0
2017-12-25,Forecast,3371.6034096930252,3371.6034096930252,-416.5381577223223,7549.143688939648,,
2017-12-26,Forecast,2958.4882801301055,2958.4882801301055,-1196.037214675728,7143.301250152323,,
2017-12-26,Actual,814.5939999999999,814.5939999999999,814.5939999999999,814.5939999999999,4.0,12.0
2017-12-27,Forecast,1871.1602677710482,1871.1602677710482,-2160.0719280425815,6069.290642098315,,
2017-12-27,Actual,177.636,177.636,177.636,177.636,1.0,6.0
2017-12-28,Forecast,2754.233639233434,2754.233639233434,-1265.7282776300212,7125.79230695874,,
2017-12-28,Actual,1657.3508000000002,1657.3508000000002,1657.3508000000002,1657.3508000000002,10.0,64.0
2017-12-29,Forecast,2856.9870784577424,2856.9870784577424,-1476.2519481011752,6868.011186655602,,
2017-12-29,Actual,2915.534,2915.534,2915.534,2915.534,6.0,41.0
2017-12-30,Actual,713.7900000000001,713.7900000000001,713.7900000000001,713.7900000000001,4.0,23.0
2017-12-30,Forecast,2362.766267714384,2362.766267714384,-1685.3741732879373,6515.410199044582,,
2017-12-31,Forecast,2472.155814886163,2472.155814886163,-1349.455916157328,6662.501272797696,,
2018-01-01,Forecast,2546.33678561348,2546.33678561348,-1571.94921646239,6775.976077209692,,
2018-01-02,Forecast,2110.04015702207,2110.04015702207,-1982.220438335031,6045.206796000067,,
2018-01-03,Forecast,1011.7063389022098,1011.7063389022098,-2921.8986709467913,4624.032502078466,,
2018-01-04,Forecast,1896.3115478205173,1896.3115478205173,-2185.604536294195,5918.428113900969,,
2018-01-05,Forecast,2013.2195856793146,2013.2195856793146,-2265.203610393796,6181.394043842065,,
2018-01-06,Forecast,1545.5793228871871,1545.5793228871871,-2578.906452631962,5640.93936426677,,
2018-01-07,Forecast,1693.4982370813752,1693.4982370813752,-2300.380539627289,5904.362075627477,,
2018-01-08,Forecast,1817.4083023009134,1817.4083023009134,-2504.71626873109,5835.174478221973,,
2018-01-09,Forecast,1441.0344153219935,1441.0344153219935,-2693.8623815915516,5736.507109670683,,
2018-01-10,Forecast,411.57521017937324,411.57521017937324,-3873.720956319739,4452.148990274425,,
2018-01-11,Forecast,1372.5565921264597,1372.5565921264597,-2211.5173148274494,5414.889182327723,,
2018-01-12,Forecast,1571.7159386793523,1571.7159386793523,-2649.1458365548224,5883.531943755334,,
2018-01-13,Forecast,1190.4365279114832,1190.4365279114832,-3160.317932001166,5271.81313572045,,
2018-01-14,Forecast,1426.9616859454525,1426.9616859454525,-2461.602711801519,5070.4927366083775,,
2018-01-15,Forecast,1639.8039910519356,1639.8039910519356,-2449.4547937071607,5852.2764766252685,,
2018-01-16,Forecast,1350.758687859538,1350.758687859538,-2631.9202933289625,5177.8696247938715,,
2018-01-17,Forecast,405.13007926134014,405.13007926134014,-3579.5919880657834,4620.546400891239,,
2018-01-18,Forecast,1444.6301200806224,1444.6301200806224,-2709.235882425454,5084.935807937606,,
2018-01-19,Forecast,1715.306056772134,1715.306056772134,-2402.361921749262,5890.060047794456,,
2018-01-20,Forecast,1397.0156014828585,1397.0156014828585,-2864.275660710646,5423.120514603113,,
2018-01-21,Forecast,1686.6781191832779,1686.6781191832779,-2185.02519156449,5816.81964584835,,
2018-01-22,Forecast,1941.7162362479949,1941.7162362479949,-2309.910565977583,6017.090100154209,,
2018-01-23,Forecast,1683.0962034687575,1683.0962034687575,-2541.8241518849723,5889.32166782235,,
2018-01-24,Forecast,755.575089763264,755.575089763264,-3377.996364053333,5024.67488873304,,
2018-01-25,Forecast,1800.613487230939,1800.613487230939,-2095.0206001911465,5900.646825483547,,
2018-01-26,Forecast,2064.3101903803863,2064.3101903803863,-1865.1043304518505,6403.232961945613,,
2018-01-27,Forecast,1726.8771292253666,1726.8771292253666,-2204.9211227734613,5911.855605843083,,
2018-01-28,Forecast,1985.8830050082104,1985.8830050082104,-2026.882034273777,6153.7376027153105,,
2018-01-29,Forecast,2199.680187640822,2199.680187640822,-1820.960084090859,6492.944783862176,,
2018-01-30,Forecast,1890.423536043516,1890.423536043516,-2029.1529503732663,5821.46520651151,,
2018-01-31,Forecast,904.2897161708738,904.2897161708738,-2935.6977951978206,4760.663153435953,,
2018-02-01,Forecast,1884.356354289107,1884.356354289107,-2254.400071090102,5885.559296181624,,
2018-02-02,Forecast,2078.498287979805,2078.498287979805,-1974.261237979248,6141.950648261941,,
2018-02-03,Forecast,1668.8201172873628,1668.8201172873628,-2668.024176997863,5568.1775232837535,,
2018-02-04,Forecast,1854.8545280461155,1854.8545280461155,-2211.5968676465072,5785.2467094609265,,
2018-02-05,Forecast,1996.9420448839683,1996.9420448839683,-1989.712216398153,5962.352005928699,,
2018-02-06,Forecast,1619.2020213377905,1619.2020213377905,-2681.7109551581234,6018.108198987568,,
2018-02-07,Forecast,569.7046075605338,569.7046075605338,-3604.984610593253,4357.055675981375,,
2018-02-08,Forecast,1493.3041888785124,1493.3041888785124,-2630.7740811217377,5389.433584270318,,
2018-02-09,Forecast,1639.4926747562977,1639.4926747562977,-2534.7712407301374,5775.447190458712,,
2018-02-10,Forecast,1191.792890808622,1191.792890808622,-3027.0439902684584,5266.62164007166,,
2018-02-11,Forecast,1350.9225029990826,1350.9225029990826,-2706.858171794565,5293.4738728026905,,
2018-02-12,Forecast,1478.1449714755772,1478.1449714755772,-2432.0525327939595,5551.954075145209,,
2018-02-13,Forecast,1098.2180432174423,1098.2180432174423,-3233.027717304376,5388.916268107894,,
2018-02-14,Forecast,59.550069762309704,59.550069762309704,-4180.644669803934,4198.761043654906,,
2018-02-15,Forecast,1007.0250197846435,1007.0250197846435,-3252.3397137710567,4997.875773253982,,
2018-02-16,Forecast,1189.8547636207697,1189.8547636207697,-2971.509777758543,5212.030711403565,,
2018-02-17,Forecast,790.9788964124598,790.9788964124598,-3558.469760694178,5045.8942215874695,,
2018-02-18,Forecast,1010.242359267653,1010.242359267653,-3157.9010809015454,4869.227115200251,,
2018-02-19,Forecast,1207.7670069471774,1207.7670069471774,-2947.4593132711348,5202.306701847651,,
2018-02-20,Forecast,906.9271121277959,906.9271121277959,-3181.0313114912533,5021.971255529713,,
2018-02-21,Forecast,-45.4615833298908,-45.4615833298908,-4381.440637372861,3973.809565738027,,
2018-02-22,Forecast,993.7207843404517,993.7207843404517,-3007.762150828165,5134.438357163373,,
2018-02-23,Forecast,1271.7920981390098,1271.7920981390098,-2796.718092646346,5136.258125099727,,
2018-02-24,Forecast,969.7126401842518,969.7126401842518,-3132.7678598943357,4981.405570036953,,
2018-02-25,Forecast,1285.3091161474858,1285.3091161474858,-3072.1084485433166,5284.7178424988115,,
2018-02-26,Forecast,1576.6933344165727,1576.6933344165727,-2382.0617226110694,5548.130317543826,,
2018-02-27,Forecast,1365.2843796650254,1365.2843796650254,-2796.8755879045398,5636.438662815806,,
2018-02-28,Forecast,496.0427576709035,496.0427576709035,-3450.0881817919535,4674.985723382343,,
2018-03-01,Forecast,1610.3754774297206,1610.3754774297206,-2540.262689770728,5460.197175997819,,
2018-03-02,Forecast,1954.068697790875,1954.068697790875,-2029.4108266478738,5717.182810787338,,
2018-03-03,Forecast,1706.7662580556444,1706.7662580556444,-2417.966345035643,5874.246464133038,,
2018-03-04,Forecast,2065.2224561923695,2065.2224561923695,-1653.0102209403633,6428.326168344752,,
2018-03-05,Forecast,2386.7434259257043,2386.7434259257043,-1618.7494527320882,6176.490125412994,,
2018-03-06,Forecast,2192.2254486304,2192.2254486304,-2090.163700408994,6433.9887640671,,
2018-03-07,Forecast,1326.3983399898998,1326.3983399898998,-2635.2433475161324,4992.130268188599,,
2018-03-08,Forecast,2430.7327147130422,2430.7327147130422,-1660.9152201245113,6308.773478303985,,
2018-03-09,Forecast,2751.367770839275,2751.367770839275,-1245.7090335745959,6769.92821797094,,
2018-03-10,Forecast,2468.5781025401475,2468.5781025401475,-1701.4317627951011,6409.923097076876,,
2018-03-11,Forecast,2780.0082638098606,2780.0082638098606,-1364.6532549551248,7238.63224403931,,
2018-03-12,Forecast,3044.0899515104775,3044.0899515104775,-1089.9594886565565,6983.088614154412,,
2018-03-13,Forecast,2783.0508051681904,2783.0508051681904,-1130.9525201845634,6551.94413351373,,
2018-03-14,Forecast,1843.123751070934,1843.123751070934,-2514.51291366943,5896.679128098247,,
2018-03-15,Forecast,2867.416586537881,2867.416586537881,-1232.1964641713655,6888.0176667734795,,
2018-03-16,Forecast,3103.799419792254,3103.799419792254,-934.4114538597253,7308.9439618950955,,
2018-03-17,Forecast,2734.3295041658353,2734.3295041658353,-1682.2749468635504,6491.910498743229,,
2018-03-18,Forecast,2958.443247763913,2958.443247763913,-1118.7171215842097,6932.610304376448,,
2018-03-19,Forecast,3136.3313277297784,3136.3313277297784,-878.4379605159986,7435.611000529436,,
2018-03-20,Forecast,2791.9069419322723,2791.9069419322723,-1613.3054382950327,6809.77655764406,,
2018-03-21,Forecast,1772.9771096235197,1772.9771096235197,-2472.8572933418304,6019.324049144945,,
2018-03-22,Forecast,2724.0776251469365,2724.0776251469365,-991.7584145591168,6596.823899371886,,
2018-03-23,Forecast,2894.3300900124377,2894.3300900124377,-1217.040126155992,6776.948368565681,,
2018-03-24,Forecast,2466.841254212621,2466.841254212621,-1349.6959414708904,6742.344471302663,,
2018-03-25,Forecast,2641.8750058498067,2641.8750058498067,-1360.393159282335,6599.064714188341,,
2018-03-26,Forecast,2780.213349535682,2780.213349535682,-1094.2707199068195,6790.797354493837,,
2018-03-27,Forecast,2406.1166620456315,2406.1166620456315,-1541.9179891631406,6354.555972327541,,
2018-03-28,Forecast,1367.4932325257282,1367.4932325257282,-2339.118249612774,5874.350456492991,,
2018-03-29,Forecast,2308.73862650747,2308.73862650747,-1686.2688221633646,6516.460582059294,,
2018-03-30,Forecast,2478.603077723116,2478.603077723116,-1828.3300833454955,6410.590018143258,,
2018-03-31,Forecast,2059.60676828405,2059.60676828405,-2138.8037666519194,6299.213898296379,,
2018-04-01,Forecast,2251.232829021102,2251.232829021102,-1715.8894899296329,6207.215058677068,,
2018-04-02,Forecast,2413.3137707428527,2413.3137707428527,-1595.435300630802,6419.412405343224,,
2018-04-03,Forecast,2069.020901294809,2069.020901294809,-1975.2946427408606,6254.6464045698185,,
